Customer ID,Recency,Frequency,Monetary,Tenure,PurchaseRate,IntervalMean,SinglePurchase,RecencyRatio,churn,Cluster,Cluster_name
14032.0,10,6,1206.3,270,0.022222222222222223,51.4,0,0.19455252918287938,0,2,Обычные
14033.0,100,1,109.44,100,0.01,100.0,1,1.0,1,0,Новые
14035.0,114,2,446.57,157,0.012738853503184714,42.0,0,2.7142857142857144,0,0,Новые
14037.0,23,5,608.75,277,0.018050541516245487,63.0,0,0.36507936507936506,1,2,Обычные
14038.0,201,2,690.2,218,0.009174311926605505,17.0,0,11.823529411764707,0,3,Группа риска
14039.0,120,1,115.08000000000001,120,0.008333333333333333,120.0,1,1.0,1,0,Новые
14042.0,270,1,431.98,270,0.003703703703703704,270.0,1,1.0,1,3,Группа риска
14043.0,36,3,301.3,274,0.010948905109489052,119.0,0,0.3025210084033613,1,0,Новые
14044.0,31,4,1244.99,229,0.017467248908296942,65.33333333333333,0,0.4744897959183674,0,2,Обычные
14047.0,24,6,1701.26,221,0.027149321266968326,39.0,0,0.6153846153846154,0,2,Обычные
14051.0,26,9,3514.46,281,0.03202846975088968,31.25,0,0.832,0,1,Лояльные
14053.0,31,1,170.8,31,0.03225806451612903,31.0,1,1.0,0,0,Новые
14055.0,122,2,795.3199999999999,268,0.007462686567164179,145.0,0,0.8413793103448276,1,0,Новые
14057.0,23,4,1872.28,281,0.014234875444839857,85.33333333333333,0,0.26953125,0,2,Обычные
14058.0,7,2,469.19,75,0.02666666666666667,67.0,0,0.1044776119402985,1,0,Новые
14060.0,3,6,895.8,183,0.03278688524590164,35.6,0,0.08426966292134831,0,2,Обычные
14061.0,52,3,917.4300000000001,283,0.01060070671378092,114.5,0,0.45414847161572053,1,0,Новые
14064.0,1,11,1626.03,232,0.04741379310344827,22.8,0,0.043859649122807015,0,1,Лояльные
14068.0,141,4,1239.1200000000001,222,0.018018018018018018,26.333333333333332,0,5.3544303797468356,1,2,Обычные
14069.0,59,2,230.06,106,0.018867924528301886,46.0,0,1.2826086956521738,1,0,Новые
14070.0,229,1,326.55,229,0.004366812227074236,229.0,1,1.0,1,3,Группа риска
14072.0,211,1,390.85,211,0.004739336492890996,211.0,1,1.0,1,3,Группа риска
14074.0,168,1,219.39999999999998,168,0.005952380952380952,168.0,1,1.0,1,3,Группа риска
14075.0,15,2,369.39,86,0.023255813953488372,70.0,0,0.21428571428571427,0,0,Новые
14078.0,19,3,507.02,166,0.018072289156626505,73.0,0,0.2602739726027397,0,0,Новые
14079.0,227,1,243.63,227,0.004405286343612335,227.0,1,1.0,1,3,Группа риска
14080.0,173,4,654.7,282,0.014184397163120567,35.666666666666664,0,4.850467289719626,0,3,Группа риска
14081.0,142,10,3034.73,274,0.0364963503649635,14.333333333333334,0,9.906976744186046,0,1,Лояльные
14083.0,56,2,79.28999999999999,266,0.007518796992481203,210.0,0,0.26666666666666666,0,0,Новые
14084.0,57,1,150.5,57,0.017543859649122806,57.0,1,1.0,1,0,Новые
14085.0,15,11,3733.9,276,0.03985507246376811,25.7,0,0.5836575875486382,0,1,Лояльные
14086.0,7,1,39.95,7,0.14285714285714285,7.0,1,1.0,1,0,Новые
14087.0,280,2,206.69,280,0.007142857142857143,0.0,0,280.0,0,3,Группа риска
14092.0,8,8,2281.7000000000003,268,0.029850746268656716,36.714285714285715,0,0.2178988326848249,0,1,Лояльные
14095.0,267,1,2.95,267,0.003745318352059925,267.0,1,1.0,1,3,Группа риска
14097.0,26,2,422.85999999999996,190,0.010526315789473684,164.0,0,0.15853658536585366,1,0,Новые
14099.0,50,6,1625.48,274,0.021897810218978103,44.6,0,1.1210762331838564,0,2,Обычные
14101.0,15,6,2727.22,166,0.03614457831325301,29.8,0,0.5033557046979865,0,1,Лояльные
14104.0,93,2,394.15,105,0.01904761904761905,11.0,0,8.454545454545455,0,0,Новые
14105.0,88,3,1833.65,266,0.011278195488721804,88.5,0,0.9943502824858758,0,2,Обычные
14106.0,282,1,214.79999999999998,282,0.0035460992907801418,282.0,1,1.0,1,3,Группа риска
14107.0,57,3,1699.65,275,0.01090909090909091,108.0,0,0.5277777777777778,0,2,Обычные
14108.0,276,2,447.05,283,0.007067137809187279,6.0,0,46.0,1,3,Группа риска
14114.0,88,2,569.35,151,0.013245033112582781,62.0,0,1.4193548387096775,0,0,Новые
14115.0,46,2,622.6700000000001,211,0.009478672985781991,165.0,0,0.2787878787878788,1,0,Новые
14119.0,263,1,66.48,263,0.0038022813688212928,263.0,1,1.0,0,3,Группа риска
14122.0,267,3,126.63999999999999,282,0.010638297872340425,7.0,0,38.142857142857146,0,3,Группа риска
14123.0,278,1,436.18,278,0.0035971223021582736,278.0,1,1.0,1,3,Группа риска
14128.0,88,2,271.86,96,0.020833333333333332,7.0,0,12.571428571428571,1,0,Новые
14129.0,0,3,997.02,124,0.024193548387096774,61.5,0,0.0,0,2,Обычные
14130.0,273,1,358.32,273,0.003663003663003663,273.0,1,1.0,0,3,Группа риска
14131.0,193,1,187.87,193,0.0051813471502590676,193.0,1,1.0,1,3,Группа риска
14133.0,278,1,305.5,278,0.0035971223021582736,278.0,1,1.0,1,3,Группа риска
14135.0,2,7,3029.59,282,0.024822695035460994,46.333333333333336,0,0.043165467625899276,0,1,Лояльные
14136.0,99,6,1194.1200000000001,276,0.021739130434782608,34.8,0,2.844827586206897,0,2,Обычные
14137.0,226,2,294.1,240,0.008333333333333333,13.0,0,17.384615384615383,1,3,Группа риска
14139.0,35,3,670.98,87,0.034482758620689655,26.0,0,1.3461538461538463,1,0,Новые
14142.0,30,3,344.13,191,0.015706806282722512,80.0,0,0.375,0,0,Новые
14144.0,31,1,30.599999999999998,31,0.03225806451612903,31.0,1,1.0,1,0,Новые
14146.0,178,4,1433.61,240,0.016666666666666666,20.333333333333332,0,8.754098360655739,0,2,Обычные
14147.0,105,4,832.6,185,0.021621621621621623,26.0,0,4.038461538461538,0,2,Обычные
14151.0,218,3,666.7,261,0.011494252873563218,21.5,0,10.13953488372093,1,3,Группа риска
14152.0,1,3,620.71,204,0.014705882352941176,101.0,0,0.009900990099009901,0,0,Новые
14153.0,28,1,233.4,28,0.03571428571428571,28.0,1,1.0,1,0,Новые
14154.0,64,5,1813.76,240,0.020833333333333332,43.75,0,1.4628571428571429,0,2,Обычные
14157.0,191,1,152.85,191,0.005235602094240838,191.0,1,1.0,0,3,Группа риска
14159.0,60,9,2059.16,281,0.03202846975088968,27.25,0,2.2018348623853212,0,1,Лояльные
14161.0,33,3,1785.16,271,0.01107011070110701,118.5,0,0.27848101265822783,0,2,Обычные
14163.0,7,1,148.71,7,0.14285714285714285,7.0,1,1.0,1,0,Новые
14166.0,50,2,256.85,171,0.011695906432748537,121.0,0,0.4132231404958678,1,0,Новые
14167.0,9,4,721.65,226,0.017699115044247787,71.66666666666667,0,0.1255813953488372,1,2,Обычные
14168.0,92,2,238.4,109,0.01834862385321101,17.0,0,5.411764705882353,0,0,Новые
14171.0,275,1,135.0,275,0.0036363636363636364,275.0,1,1.0,1,3,Группа риска
14172.0,150,4,389.97,187,0.0213903743315508,12.333333333333334,0,12.162162162162161,1,0,Новые
14173.0,186,3,116.11,275,0.01090909090909091,44.5,0,4.179775280898877,1,3,Группа риска
14175.0,9,8,2766.47,172,0.046511627906976744,22.857142857142858,0,0.39375,0,1,Лояльные
14177.0,124,6,728.55,196,0.030612244897959183,14.4,0,8.61111111111111,0,2,Обычные
14180.0,8,5,246.2,93,0.053763440860215055,20.75,0,0.3855421686746988,0,0,Новые
14181.0,107,1,216.1,107,0.009345794392523364,107.0,1,1.0,0,0,Новые
14182.0,37,4,404.42,141,0.028368794326241134,34.333333333333336,0,1.0776699029126213,0,0,Новые
14183.0,26,1,139.58,26,0.038461538461538464,26.0,1,1.0,0,0,Новые
14186.0,66,4,1185.49,189,0.021164021164021163,40.666666666666664,0,1.6229508196721312,0,2,Обычные
14187.0,18,1,123.5,18,0.05555555555555555,18.0,1,1.0,1,0,Новые
14190.0,211,1,79.9,211,0.004739336492890996,211.0,1,1.0,1,3,Группа риска
14195.0,119,5,1056.69,179,0.027932960893854747,14.5,0,8.206896551724139,0,2,Обычные
14198.0,22,5,623.48,248,0.020161290322580645,56.25,0,0.39111111111111113,0,2,Обычные
14199.0,50,3,230.85,75,0.04,12.5,0,4.0,0,0,Новые
14200.0,162,1,379.2,162,0.006172839506172839,162.0,1,1.0,1,3,Группа риска
14201.0,115,2,283.95,133,0.015037593984962405,17.0,0,6.764705882352941,0,0,Новые
14202.0,101,2,333.21000000000004,169,0.011834319526627219,68.0,0,1.4852941176470589,0,0,Новые
14204.0,81,2,722.87,282,0.0070921985815602835,201.0,0,0.40298507462686567,0,0,Новые
14205.0,0,6,1319.7,187,0.03208556149732621,36.8,0,0.0,0,2,Обычные
14207.0,232,1,157.8,232,0.004310344827586207,232.0,1,1.0,1,3,Группа риска
14208.0,96,1,415.31,96,0.010416666666666666,96.0,1,1.0,1,0,Новые
14209.0,35,7,1628.6000000000001,277,0.02527075812274368,39.666666666666664,0,0.8823529411764707,0,2,Обычные
14210.0,15,13,3234.08,247,0.05263157894736842,18.916666666666668,0,0.7929515418502202,0,1,Лояльные
14211.0,36,11,1563.21,275,0.04,23.4,0,1.5384615384615385,0,1,Лояльные
14215.0,15,3,1460.61,276,0.010869565217391304,130.0,0,0.11538461538461539,0,2,Обычные
14217.0,32,4,665.33,72,0.05555555555555555,12.666666666666666,0,2.5263157894736845,0,0,Новые
14219.0,38,1,395.64,38,0.02631578947368421,38.0,1,1.0,0,0,Новые
14220.0,112,2,882.5999999999999,114,0.017543859649122806,2.0,0,56.0,1,0,Новые
14221.0,15,8,2755.65,280,0.02857142857142857,37.57142857142857,0,0.39923954372623577,0,1,Лояльные
14224.0,29,3,671.65,89,0.033707865168539325,29.0,0,1.0,0,0,Новые
14225.0,37,4,1605.3,241,0.016597510373443983,67.33333333333333,0,0.5495049504950495,0,2,Обычные
14227.0,101,5,2008.28,214,0.02336448598130841,27.75,0,3.6396396396396398,0,2,Обычные
14228.0,66,2,423.49,91,0.02197802197802198,24.0,0,2.75,0,0,Новые
14229.0,16,1,389.64,16,0.0625,16.0,1,1.0,0,0,Новые
14230.0,93,1,475.5,93,0.010752688172043012,93.0,1,1.0,0,0,Новые
14233.0,10,4,1322.75,189,0.021164021164021163,59.0,0,0.1694915254237288,0,2,Обычные
14235.0,43,4,1573.1299999999999,164,0.024390243902439025,40.0,0,1.075,1,2,Обычные
14236.0,15,3,521.73,50,0.06,16.5,0,0.9090909090909091,0,0,Новые
14237.0,133,2,305.04,135,0.014814814814814815,2.0,0,66.5,0,0,Новые
14238.0,207,2,287.38,279,0.007168458781362007,72.0,0,2.875,1,3,Группа риска
14239.0,28,10,1460.6100000000001,279,0.035842293906810034,27.333333333333332,0,1.024390243902439,0,1,Лояльные
14241.0,241,1,120.0,241,0.004149377593360996,241.0,1,1.0,1,3,Группа риска
14243.0,21,1,2560.4,21,0.047619047619047616,21.0,1,1.0,0,2,Обычные
14244.0,204,2,354.82,205,0.00975609756097561,1.0,0,204.0,1,3,Группа риска
14247.0,68,3,328.18,96,0.03125,13.5,0,5.037037037037037,0,0,Новые
14248.0,4,2,730.37,60,0.03333333333333333,55.0,0,0.07272727272727272,1,0,Новые
14253.0,38,2,363.40000000000003,168,0.011904761904761904,129.0,0,0.29457364341085274,1,0,Новые
14256.0,36,6,1462.28,239,0.02510460251046025,40.2,0,0.8955223880597014,1,2,Обычные
14257.0,46,2,1845.72,193,0.010362694300518135,146.0,0,0.3150684931506849,0,2,Обычные
14260.0,16,3,824.28,93,0.03225806451612903,38.5,0,0.4155844155844156,1,0,Новые
14264.0,117,3,639.84,156,0.019230769230769232,19.0,0,6.157894736842105,0,0,Новые
14265.0,9,2,843.17,157,0.012738853503184714,147.0,0,0.061224489795918366,1,0,Новые
14268.0,15,1,354.85,15,0.06666666666666667,15.0,1,1.0,1,0,Новые
14272.0,107,2,482.85,127,0.015748031496062992,19.0,0,5.631578947368421,1,0,Новые
14274.0,231,1,256.6,231,0.004329004329004329,231.0,1,1.0,1,3,Группа риска
14275.0,75,3,376.08,152,0.019736842105263157,38.0,0,1.9736842105263157,0,0,Новые
14276.0,24,6,611.78,205,0.02926829268292683,36.0,0,0.6666666666666666,0,2,Обычные
14279.0,65,2,191.86,226,0.008849557522123894,160.0,0,0.40625,1,0,Новые
14282.0,2,6,2624.4,207,0.028985507246376812,40.6,0,0.04926108374384236,0,1,Лояльные
14283.0,8,4,628.4399999999999,114,0.03508771929824561,35.333333333333336,0,0.22641509433962262,1,0,Новые
14284.0,198,1,704.4,198,0.005050505050505051,198.0,1,1.0,1,3,Группа риска
14285.0,58,5,1248.63,276,0.018115942028985508,54.0,0,1.0740740740740742,1,2,Обычные
14286.0,184,5,2577.9,280,0.017857142857142856,23.5,0,7.829787234042553,0,1,Лояльные
14290.0,85,7,1084.68,276,0.025362318840579712,31.333333333333332,0,2.7127659574468086,0,2,Обычные
14291.0,42,6,2538.31,275,0.02181818181818182,46.2,0,0.9090909090909091,0,1,Лояльные
14292.0,52,7,1787.53,283,0.024734982332155476,38.166666666666664,0,1.3624454148471616,0,2,Обычные
14293.0,232,4,1165.75,274,0.014598540145985401,13.666666666666666,0,16.975609756097562,0,3,Группа риска
14295.0,60,5,1294.4,276,0.018115942028985508,53.75,0,1.1162790697674418,0,2,Обычные
14296.0,119,1,168.25,119,0.008403361344537815,119.0,1,1.0,0,0,Новые
14301.0,117,3,913.6700000000001,211,0.014218009478672985,46.5,0,2.5161290322580645,0,0,Новые
14302.0,207,2,471.25,282,0.0070921985815602835,75.0,0,2.76,0,3,Группа риска
14304.0,112,2,657.12,115,0.017391304347826087,3.0,0,37.333333333333336,0,0,Новые
14306.0,44,2,453.28000000000003,222,0.009009009009009009,178.0,0,0.24719101123595505,0,0,Новые
14307.0,53,5,1284.25,277,0.018050541516245487,55.25,0,0.9592760180995475,0,2,Обычные
14309.0,95,1,664.24,95,0.010526315789473684,95.0,1,1.0,0,0,Новые
14311.0,112,1,206.19,112,0.008928571428571428,112.0,1,1.0,1,0,Новые
14312.0,49,1,785.33,49,0.02040816326530612,49.0,1,1.0,0,0,Новые
14315.0,78,3,711.74,179,0.01675977653631285,50.5,0,1.5445544554455446,1,0,Новые
14316.0,92,5,1049.1,175,0.02857142857142857,20.5,0,4.487804878048781,0,2,Обычные
14318.0,5,1,158.02,5,0.2,5.0,1,1.0,1,0,Новые
14320.0,91,4,861.01,232,0.017241379310344827,46.666666666666664,0,1.9500000000000002,1,2,Обычные
14321.0,18,1,377.12,18,0.05555555555555555,18.0,1,1.0,0,0,Новые
14322.0,182,3,120.15,204,0.014705882352941176,10.5,0,17.333333333333332,0,3,Группа риска
14324.0,238,1,361.81,238,0.004201680672268907,238.0,1,1.0,0,3,Группа риска
14325.0,114,1,245.48000000000002,114,0.008771929824561403,114.0,1,1.0,1,0,Новые
14326.0,8,2,757.13,77,0.025974025974025976,69.0,0,0.11594202898550725,1,0,Новые
14327.0,175,3,945.32,245,0.012244897959183673,34.5,0,5.072463768115942,0,3,Группа риска
14329.0,18,11,3148.81,268,0.041044776119402986,24.5,0,0.7346938775510204,0,1,Лояльные
14330.0,168,1,200.63,168,0.005952380952380952,168.0,1,1.0,1,3,Группа риска
14334.0,16,3,1208.43,113,0.02654867256637168,48.0,0,0.3333333333333333,0,2,Обычные
14338.0,81,1,339.88,81,0.012345679012345678,81.0,1,1.0,1,0,Новые
14341.0,74,7,1581.72,283,0.024734982332155476,34.166666666666664,0,2.1658536585365855,0,2,Обычные
14342.0,15,2,146.43,17,0.11764705882352941,2.0,0,7.5,0,0,Новые
14343.0,54,3,868.53,235,0.01276595744680851,90.0,0,0.6,0,0,Новые
14344.0,16,7,1312.67,171,0.04093567251461988,25.0,0,0.64,0,2,Обычные
14346.0,42,1,672.93,42,0.023809523809523808,42.0,1,1.0,0,0,Новые
14347.0,281,1,82.6,281,0.0035587188612099642,281.0,1,1.0,1,3,Группа риска
14355.0,172,1,301.14,172,0.005813953488372093,172.0,1,1.0,0,3,Группа риска
14361.0,123,1,214.70999999999998,123,0.008130081300813009,123.0,1,1.0,1,0,Новые
14365.0,226,1,324.5,226,0.004424778761061947,226.0,1,1.0,0,3,Группа риска
14366.0,70,1,136.0,70,0.014285714285714285,70.0,1,1.0,1,0,Новые
14369.0,187,2,469.13,206,0.009708737864077669,19.0,0,9.842105263157896,1,3,Группа риска
14370.0,29,8,969.73,221,0.03619909502262444,27.285714285714285,0,1.0628272251308901,0,2,Обычные
14372.0,144,2,560.45,270,0.007407407407407408,126.0,0,1.1428571428571428,0,0,Новые
14374.0,86,1,108.0,86,0.011627906976744186,86.0,1,1.0,1,0,Новые
14375.0,86,1,345.0,86,0.011627906976744186,86.0,1,1.0,0,0,Новые
14376.0,228,1,215.46,228,0.0043859649122807015,228.0,1,1.0,1,3,Группа риска
14378.0,166,1,131.25,166,0.006024096385542169,166.0,1,1.0,1,3,Группа риска
14379.0,25,1,320.76,25,0.04,25.0,1,1.0,0,0,Новые
14384.0,45,1,58.5,45,0.022222222222222223,45.0,1,1.0,1,0,Новые
14388.0,12,7,2239.9,233,0.030042918454935622,36.5,0,0.3287671232876712,0,1,Лояльные
14389.0,56,5,502.15,274,0.01824817518248175,53.75,0,1.041860465116279,0,2,Обычные
14391.0,121,1,135.6,121,0.008264462809917356,121.0,1,1.0,1,0,Новые
14394.0,109,1,93.8,109,0.009174311926605505,109.0,1,1.0,1,0,Новые
14396.0,40,5,1523.59,282,0.01773049645390071,60.0,0,0.6666666666666666,0,2,Обычные
14398.0,72,1,446.49,72,0.013888888888888888,72.0,1,1.0,0,0,Новые
14399.0,17,6,1423.83,219,0.0273972602739726,40.0,0,0.425,0,2,Обычные
14400.0,176,1,656.25,176,0.005681818181818182,176.0,1,1.0,0,3,Группа риска
14401.0,16,10,2369.06,270,0.037037037037037035,27.666666666666668,0,0.5783132530120482,0,1,Лояльные
14402.0,197,1,285.6,197,0.005076142131979695,197.0,1,1.0,1,3,Группа риска
14403.0,128,4,396.45,184,0.021739130434782608,18.0,0,7.111111111111111,1,0,Новые
14404.0,40,8,1231.91,264,0.030303030303030304,31.714285714285715,0,1.2612612612612613,0,2,Обычные
14408.0,16,4,1503.2400000000002,277,0.01444043321299639,86.66666666666667,0,0.1846153846153846,1,2,Обычные
14409.0,30,2,787.9499999999999,112,0.017857142857142856,81.0,0,0.37037037037037035,0,0,Новые
14413.0,227,2,465.5,234,0.008547008547008548,7.0,0,32.42857142857143,0,3,Группа риска
14420.0,46,4,834.3,236,0.01694915254237288,63.0,0,0.7301587301587301,0,2,Обычные
14421.0,57,5,1643.51,236,0.0211864406779661,44.0,0,1.2954545454545454,1,2,Обычные
14423.0,239,1,244.79999999999998,239,0.0041841004184100415,239.0,1,1.0,0,3,Группа риска
14425.0,267,2,422.29,282,0.0070921985815602835,15.0,0,17.8,0,3,Группа риска
14427.0,39,2,900.1800000000001,176,0.011363636363636364,137.0,0,0.2846715328467153,1,0,Новые
14430.0,56,5,956.4000000000001,152,0.03289473684210526,23.75,0,2.357894736842105,1,2,Обычные
14431.0,0,2,2017.18,232,0.008620689655172414,232.0,0,0.0,0,2,Обычные
14433.0,10,1,289.6,10,0.1,10.0,1,1.0,1,0,Новые
14435.0,46,1,90.42,46,0.021739130434782608,46.0,1,1.0,1,0,Новые
14436.0,98,1,182.64000000000001,98,0.01020408163265306,98.0,1,1.0,1,0,Новые
14437.0,29,3,642.34,128,0.0234375,49.0,0,0.5918367346938775,0,0,Новые
14440.0,143,4,2093.75,282,0.014184397163120567,45.666666666666664,0,3.1313868613138687,0,2,Обычные
14441.0,53,6,1833.72,235,0.02553191489361702,36.0,0,1.4722222222222223,0,2,Обычные
14442.0,4,5,2322.65,235,0.02127659574468085,57.25,0,0.06986899563318777,0,2,Обычные
14444.0,1,1,132.04,1,1.0,1.0,1,1.0,1,0,Новые
14445.0,0,1,221.65,0,1.0,0.0,1,0.0,1,0,Новые
14450.0,155,1,196.07999999999998,155,0.0064516129032258064,155.0,1,1.0,0,3,Группа риска
14451.0,43,11,1608.14,236,0.046610169491525424,19.1,0,2.25130890052356,0,1,Лояльные
14452.0,66,1,127.3,66,0.015151515151515152,66.0,1,1.0,0,0,Новые
14454.0,103,4,574.75,278,0.014388489208633094,58.0,0,1.7758620689655173,0,0,Новые
14455.0,1,4,342.71,40,0.1,12.666666666666666,0,0.07894736842105264,0,0,Новые
14459.0,78,2,3501.221,196,0.01020408163265306,118.0,0,0.6610169491525424,1,1,Лояльные
14460.0,131,4,356.14,269,0.01486988847583643,45.333333333333336,0,2.889705882352941,0,0,Новые
14461.0,29,8,3205.18,235,0.03404255319148936,29.0,0,1.0,0,1,Лояльные
14463.0,44,1,256.95,44,0.022727272727272728,44.0,1,1.0,1,0,Новые
14464.0,113,2,111.0,172,0.011627906976744186,59.0,0,1.9152542372881356,1,0,Новые
14465.0,50,7,2493.21,246,0.028455284552845527,32.0,0,1.5625,0,1,Лояльные
14466.0,93,5,1210.85,271,0.01845018450184502,44.0,0,2.1136363636363638,0,2,Обычные
14467.0,65,5,826.48,282,0.01773049645390071,53.75,0,1.2093023255813953,0,2,Обычные
14468.0,278,1,204.24,278,0.0035971223021582736,278.0,1,1.0,1,3,Группа риска
14469.0,39,3,1429.13,224,0.013392857142857142,92.0,0,0.42391304347826086,0,2,Обычные
14471.0,136,2,400.95,277,0.007220216606498195,141.0,0,0.9645390070921985,1,0,Новые
14472.0,234,1,291.38,234,0.004273504273504274,234.0,1,1.0,1,3,Группа риска
14474.0,124,1,730.42,124,0.008064516129032258,124.0,1,1.0,1,0,Новые
14477.0,49,4,487.8,261,0.01532567049808429,70.33333333333333,0,0.6966824644549764,0,0,Новые
14478.0,31,3,932.5600000000001,283,0.01060070671378092,125.5,0,0.24701195219123506,0,0,Новые
14479.0,278,1,355.13,278,0.0035971223021582736,278.0,1,1.0,0,3,Группа риска
14480.0,246,2,299.6,263,0.0076045627376425855,16.0,0,15.375,0,3,Группа риска
14481.0,157,3,517.23,222,0.013513513513513514,32.0,0,4.90625,0,3,Группа риска
14482.0,15,2,536.7,15,0.13333333333333333,0.0,0,15.0,0,0,Новые
14483.0,281,1,120.0,281,0.0035587188612099642,281.0,1,1.0,1,3,Группа риска
14484.0,182,2,528.6800000000001,267,0.00749063670411985,84.0,0,2.1666666666666665,0,3,Группа риска
14486.0,56,2,175.5,98,0.02040816326530612,41.0,0,1.3658536585365855,1,0,Новые
14489.0,37,2,765.1,157,0.012738853503184714,120.0,0,0.30833333333333335,0,0,Новые
14492.0,1,9,1194.21,164,0.054878048780487805,20.0,0,0.05,0,2,Обычные
14493.0,52,6,1811.04,186,0.03225806451612903,26.2,0,1.984732824427481,0,2,Обычные
14494.0,276,1,114.3,276,0.0036231884057971015,276.0,1,1.0,0,3,Группа риска
14495.0,192,2,42.5,204,0.00980392156862745,12.0,0,16.0,1,3,Группа риска
14496.0,124,2,1031.74,178,0.011235955056179775,54.0,0,2.2962962962962963,0,0,Новые
14497.0,218,1,221.69,218,0.0045871559633027525,218.0,1,1.0,1,3,Группа риска
14498.0,32,3,839.64,95,0.031578947368421054,30.5,0,1.0491803278688525,0,0,Новые
14499.0,14,1,357.11,14,0.07142857142857142,14.0,1,1.0,0,0,Новые
14506.0,144,1,391.5,144,0.006944444444444444,144.0,1,1.0,0,0,Новые
14507.0,194,3,370.46,274,0.010948905109489052,39.5,0,4.9113924050632916,0,3,Группа риска
14508.0,85,2,308.61,85,0.023529411764705882,0.0,0,85.0,0,0,Новые
14509.0,79,1,110.95,79,0.012658227848101266,79.0,1,1.0,1,0,Новые
14512.0,59,4,623.6800000000001,277,0.01444043321299639,72.33333333333333,0,0.815668202764977,0,0,Новые
14513.0,113,1,271.46000000000004,113,0.008849557522123894,113.0,1,1.0,0,0,Новые
14514.0,57,6,2583.48,271,0.02214022140221402,42.8,0,1.3317757009345794,0,1,Лояльные
14515.0,95,1,196.1,95,0.010526315789473684,95.0,1,1.0,0,0,Новые
14516.0,61,1,163.92,61,0.01639344262295082,61.0,1,1.0,1,0,Новые
14519.0,228,2,206.09,273,0.007326007326007326,45.0,0,5.066666666666666,1,3,Группа риска
14521.0,22,2,167.65,36,0.05555555555555555,13.0,0,1.6923076923076923,1,0,Новые
14522.0,140,4,784.08,229,0.017467248908296942,29.0,0,4.827586206896552,1,2,Обычные
14525.0,28,6,2661.0099999999998,271,0.02214022140221402,48.0,0,0.5833333333333334,0,1,Лояльные
14530.0,65,9,1837.43,232,0.03879310344827586,20.5,0,3.1707317073170733,0,1,Лояльные
14531.0,24,1,376.34,24,0.041666666666666664,24.0,1,1.0,1,0,Новые
14532.0,75,6,2141.95,243,0.024691358024691357,33.4,0,2.245508982035928,0,1,Лояльные
14533.0,22,5,1068.0,155,0.03225806451612903,32.75,0,0.6717557251908397,0,2,Обычные
14534.0,74,3,802.27,179,0.01675977653631285,51.5,0,1.4368932038834952,0,0,Новые
14535.0,52,6,2550.15,198,0.030303030303030304,28.6,0,1.8181818181818181,0,1,Лояльные
14537.0,151,2,279.89,168,0.011904761904761904,16.0,0,9.4375,1,0,Новые
14538.0,75,3,982.59,228,0.013157894736842105,75.5,0,0.9933774834437086,1,0,Новые
14540.0,22,7,1922.15,277,0.02527075812274368,42.0,0,0.5238095238095238,0,1,Лояльные
14541.0,24,5,939.78,246,0.02032520325203252,55.0,0,0.43636363636363634,0,2,Обычные
14544.0,15,1,957.98,15,0.06666666666666667,15.0,1,1.0,1,0,Новые
14545.0,219,1,349.25,219,0.0045662100456621,219.0,1,1.0,1,3,Группа риска
14546.0,54,8,1716.13,278,0.02877697841726619,31.714285714285715,0,1.7027027027027026,0,1,Лояльные
14548.0,29,7,1974.69,278,0.025179856115107913,41.333333333333336,0,0.7016129032258064,1,1,Лояльные
14549.0,138,2,510.31,282,0.0070921985815602835,143.0,0,0.965034965034965,0,0,Новые
14550.0,28,1,289.51,28,0.03571428571428571,28.0,1,1.0,0,0,Новые
14551.0,47,2,178.85,226,0.008849557522123894,179.0,0,0.26256983240223464,0,0,Новые
14552.0,137,1,173.72,137,0.0072992700729927005,137.0,1,1.0,0,0,Новые
14553.0,54,2,489.51,54,0.037037037037037035,0.0,0,54.0,0,0,Новые
14555.0,72,4,1268.49,266,0.015037593984962405,64.33333333333333,0,1.1191709844559585,0,2,Обычные
14556.0,141,3,835.34,233,0.012875536480686695,45.5,0,3.098901098901099,1,0,Новые
14558.0,198,5,614.1,283,0.0176678445229682,20.75,0,9.542168674698795,1,3,Группа риска
14562.0,8,7,1282.63,215,0.03255813953488372,33.833333333333336,0,0.23645320197044334,0,2,Обычные
14563.0,54,2,679.44,137,0.014598540145985401,82.0,0,0.6585365853658537,1,0,Новые
14564.0,274,2,945.38,280,0.007142857142857143,6.0,0,45.666666666666664,0,3,Группа риска
14565.0,18,1,760.1,18,0.05555555555555555,18.0,1,1.0,1,0,Новые
14566.0,21,2,1340.0,78,0.02564102564102564,57.0,0,0.3684210526315789,0,2,Обычные
14569.0,38,2,238.04999999999998,148,0.013513513513513514,110.0,0,0.34545454545454546,0,0,Новые
14572.0,103,2,1001.85,166,0.012048192771084338,63.0,0,1.6349206349206349,0,0,Новые
14573.0,89,4,554.9,245,0.0163265306122449,51.666666666666664,0,1.7225806451612904,0,0,Новые
14574.0,277,1,143.70000000000002,277,0.0036101083032490976,277.0,1,1.0,1,3,Группа риска
14575.0,33,1,460.71,33,0.030303030303030304,33.0,1,1.0,1,0,Новые
14577.0,226,2,323.74,273,0.007326007326007326,47.0,0,4.808510638297872,0,3,Группа риска
14580.0,63,1,14.850000000000001,63,0.015873015873015872,63.0,1,1.0,1,0,Новые
